Name,NORAD ID,Int'l Code,Launch date,"Period
[minutes]",Longitude,Action,longitude,sat_name,sat_operator,long_string,x_coord,y_coord,include
ASTRA 1KR,29055,2006-012A,"April 20, 2006",1436.1,19.2° E,TRACK IT,19.2,ASTRA 1KR,SES,19.2° E,0.073238,-0.308187,TRUE
ASTRA 1N,37775,2011-041A,"August 6, 2011",1436.1,19.2° E,TRACK IT,19.2,ASTRA 1N,SES,19.2° E,0.073238,-0.308187,TRUE
ASTRA 1M,33436,2008-057A,"November 5, 2008",1436.1,19.2° E,TRACK IT,19.2,ASTRA 1M,SES,19.2° E,0.073238,-0.308187,TRUE
ASTRA 2B,26494,2000-054A,"September 14, 2000",1436.1,19.4° E,TRACK IT,19.4,ASTRA 2B,SES,19.4° E,0.076719,-0.308106,TRUE
AMC-14,32708,2008-011A,"March 14, 2008",1436.1,19.4° E,TRACK IT,19.4,AMC-14,United States,19.4° E,0.076719,-0.308106,TRUE
ARABSAT 5C,37810,2011-049B,"September 21, 2011",1436.1,20° E,TRACK IT,20,ARABSAT 5C,Arabsat,20° E,0.087156,-0.307841,TRUE
OPTUS B1 (AUSSAT B1),22087,1992-054A,"August 13, 1992",1451.5,20.1° E,TRACK IT,20.1,OPTUS B1 (AUSSAT B1),Australia,20.1° E,0.088894,-0.307794,TRUE
MORELOS 1,15824,1985-048B,"June 17, 1985",1447.7,20.3° E,TRACK IT,20.3,MORELOS 1,Mexico,20.3° E,0.092371,-0.307696,TRUE
ESA/GOES,9931,1977-029A,"April 20, 1977",734,20.3° E,TRACK IT,20.3,ESA/GOES,Europe,20.3° E,0.092371,-0.307696,TRUE
PALAPA 2,9862,1977-018A,"March 10, 1977",1439.3,20.4° E,TRACK IT,20.4,PALAPA 2,Indonesia,20.4° E,0.094108,-0.307646,TRUE
DFH-3 2,24798,1997-021A,"May 11, 1997",1436.2,20.4° E,TRACK IT,20.4,DFH-3 2,China,20.4° E,0.094108,-0.307646,TRUE
SBIRS GEO 2 (USA 241),39120,2013-011A,"March 19, 2013",1436.1,20.6° E,TRACK IT,20.6,SBIRS GEO 2 (USA 241),United States,20.6° E,0.097583,-0.307542,TRUE
METEOSAT 3,19215,1988-051A,"June 15, 1988",1485.3,20.8° E,TRACK IT,20.8,METEOSAT 3,Europe,20.8° E,0.101056,-0.307435,TRUE
GALAXY 11,26038,1999-071A,"December 22, 1999",1439.6,21.3° E,TRACK IT,21.3,GALAXY 11,United States,21.3° E,0.109734,-0.307151,TRUE
OPS 9390,6317,1972-101A,"December 20, 1972",1435.9,21.4° E,TRACK IT,21.4,OPS 9390,United States,21.4° E,0.111469,-0.307091,TRUE
INTELSAT 706,23571,1995-023A,"May 17, 1995",1453.8,21.5° E,TRACK IT,21.5,INTELSAT 706,Intelsat,21.5° E,0.113203,-0.307031,TRUE
EUTE 21B,38992,2012-062B,"November 10, 2012",1436.1,21.6° E,TRACK IT,21.6,EUTE 21B,Europe,21.6° E,0.114937,-0.306969,TRUE
COSMOS 1940,19073,1988-034A,"April 26, 1988",1430.5,22.7° E,TRACK IT,22.7,COSMOS 1940,Russia,22.7° E,0.133986,-0.306231,TRUE
BRAZILSAT 2,16650,1986-026B,"March 28, 1986",1445.2,23.2° E,TRACK IT,23.2,BRAZILSAT 2,Brazil,23.2° E,0.142629,-0.305858,TRUE
ASTRA 3B,36581,2010-021A,"May 21, 2010",1436.1,23.5° E,TRACK IT,23.5,ASTRA 3B,SES,23.5° E,0.147809,-0.305623,TRUE
ASTRA 2C,26853,2001-025A,"June 16, 2001",1436.1,23.7° E,TRACK IT,23.7,ASTRA 2C,SES,23.7° E,0.151261,-0.305461,TRUE
SUPERBIRD A1,22253,1992-084A,"December 1, 1992",1452.8,24.4° E,TRACK IT,24.4,SUPERBIRD A1,Japan,24.4° E,0.163326,-0.304868,TRUE
OV2-5,3428,1968-081A,"September 26, 1968",1417.9,24.5° E,TRACK IT,24.5,OV2-5,United States,24.5° E,0.165048,-0.304779,TRUE
ALPHASAT (INMARSAT 4A-F4),39215,2013-038A,"July 25, 2013",1436.1,24.8° E,TRACK IT,24.8,ALPHASAT (INMARSAT 4A-F4),Inmarsat,24.8° E,0.170209,-0.304508,TRUE
SKYNET 5B,32294,2007-056B,"November 14, 2007",1436.1,25.1° E,TRACK IT,25.1,SKYNET 5B,United Kingdom,25.1° E,0.175367,-0.304228,TRUE
BS-3B (YURI 3B),21668,1991-060A,"August 25, 1991",1457.6,25.3° E,TRACK IT,25.3,BS-3B (YURI 3B),Japan,25.3° E,0.178802,-0.304037,TRUE
EUTELSAT 25B (ES'HAIL 1),39233,2013-044A,"August 29, 2013",1436.1,25.5° E,TRACK IT,25.5,EUTELSAT 25B (ES'HAIL 1),Europe,25.5° E,0.182236,-0.303842,TRUE
ES'HAIL 2 (QO-100),43700,2018-090A,"November 15, 2018",1436.1,25.8° E,TRACK IT,25.8,ES'HAIL 2 (QO-100),Unknown,25.8° E,0.187381,-0.303543,TRUE
BADR 6,33154,2008-034B,"July 7, 2008",1436.1,26° E,TRACK IT,26,BADR 6,Arabsat,26° E,0.190809,-0.303339,TRUE
BADR-5 (ARABSAT 5B),36592,2010-025A,"June 3, 2010",1436.1,26° E,TRACK IT,26,BADR-5 (ARABSAT 5B),Arabsat,26° E,0.190809,-0.303339,TRUE
ARABSAT 4B,29526,2006-051A,"November 8, 2006",1436,26° E,TRACK IT,26,ARABSAT 4B,Arabsat,26° E,0.190809,-0.303339,TRUE
BADR 7 (ARABSAT-6B),41029,2015-065B,"November 10, 2015",1436.1,26° E,TRACK IT,26,BADR 7 (ARABSAT-6B),Arabsat,26° E,0.190809,-0.303339,TRUE
MARISAT 1,8697,1976-017A,"February 19, 1976",1451.5,27.1° E,TRACK IT,27.1,MARISAT 1,United States,27.1° E,0.209619,-0.302152,TRUE
ASTRA 1B,21139,1991-015A,"March 2, 1991",1461.8,27.1° E,TRACK IT,27.1,ASTRA 1B,SES,27.1° E,0.209619,-0.302152,TRUE
COSMOS 2379,26892,2001-037A,"August 24, 2001",1435.2,28° E,TRACK IT,28,COSMOS 2379,Russia,28° E,0.224951,-0.301097,TRUE
ASTRA 2F,38778,2012-051A,"September 28, 2012",1436.1,28.2° E,TRACK IT,28.2,ASTRA 2F,SES,28.2° E,0.228351,-0.300852,TRUE
ASTRA 2G,40364,2014-089A,"December 27, 2014",1436.1,28.2° E,TRACK IT,28.2,ASTRA 2G,SES,28.2° E,0.228351,-0.300852,TRUE
ASTRA 2E,39285,2013-056A,"September 29, 2013",1436.2,28.5° E,TRACK IT,28.5,ASTRA 2E,SES,28.5° E,0.233445,-0.300479,TRUE
INSAT 2D,24820,1997-027B,"June 3, 1997",1374.1,28.7° E,TRACK IT,28.7,INSAT 2D,India,28.7° E,0.236838,-0.300225,TRUE
AMC-10 (GE-10),28154,2004-003A,"February 5, 2004",1452.8,28.7° E,TRACK IT,28.7,AMC-10 (GE-10),SES,28.7° E,0.236838,-0.300225,TRUE
XTAR-EUR,28542,2005-005A,"February 12, 2005",1436.1,29° E,TRACK IT,29,XTAR-EUR,United States,29° E,0.241922,-0.299838,TRUE
ARABSAT 5A,36745,2010-032B,"June 26, 2010",1436.1,30.5° E,TRACK IT,30.5,ARABSAT 5A,Arabsat,30.5° E,0.267238,-0.297778,TRUE
HYLAS 2,38741,2012-043B,"August 2, 2012",1436.1,31° E,TRACK IT,31,HYLAS 2,United Kingdom,31° E,0.275637,-0.297046,TRUE
ASTRA 5B,39617,2014-011B,"March 22, 2014",1436.1,31.5° E,TRACK IT,31.5,ASTRA 5B,SES,31.5° E,0.284015,-0.296292,TRUE
TELECOM 2A,21813,1991-084A,"December 16, 1991",1455.3,32.2° E,TRACK IT,32.2,TELECOM 2A,France,32.2° E,0.295708,-0.295197,TRUE
INTELSAT 904,27380,2002-007A,"February 23, 2002",1437.7,32.5° E,TRACK IT,32.5,INTELSAT 904,Intelsat,32.5° E,0.300706,-0.294715,TRUE
IRNSS 1F,41384,2016-015A,"March 10, 2016",1436,32.6° E,TRACK IT,32.6,IRNSS 1F,India,32.6° E,0.302370,-0.294552,TRUE
SKYNET 4C,20776,1990-079A,"August 30, 1990",1436,32.7° E,TRACK IT,32.7,SKYNET 4C,United Kingdom,32.7° E,0.304033,-0.294389,TRUE
INTELSAT NEW DAWN,37392,2011-016A,"April 22, 2011",1436.1,32.8° E,TRACK IT,32.8,INTELSAT NEW DAWN,Intelsat,32.8° E,0.305695,-0.294224,TRUE
EUTE 3C (HB 10),33750,2009-008B,"February 12, 2009",1436.1,33.1° E,TRACK IT,33.1,EUTE 3C (HB 10),Europe,33.1° E,0.310676,-0.293726,TRUE
INTELSAT 705,23528,1995-013A,"March 22, 1995",1454.9,33.2° E,TRACK IT,33.2,INTELSAT 705,Intelsat,33.2° E,0.312335,-0.293558,TRUE
OPS 9381 (GGTS),2207,1966-053A,"June 16, 1966",1333.5,33.5° E,TRACK IT,33.5,OPS 9381 (GGTS),United States,33.5° E,0.317305,-0.293048,TRUE
TURKSAT 1C,23949,1996-040B,"July 9, 1996",1437.1,34.3° E,TRACK IT,34.3,TURKSAT 1C,Turkey,34.3° E,0.330514,-0.291651,TRUE
WESTAR 3,11484,1979-072A,"August 10, 1979",1440.8,34.6° E,TRACK IT,34.6,WESTAR 3,United States,34.6° E,0.335452,-0.291112,TRUE
SPACENET 2,15385,1984-114A,"November 10, 1984",1443.5,35.1° E,TRACK IT,35.1,SPACENET 2,United States,35.1° E,0.343660,-0.290196,TRUE
EUTE 36B (EUTE W7),36101,2009-065A,"November 24, 2009",1436,35.9° E,TRACK IT,35.9,EUTE 36B (EUTE W7),Europe,35.9° E,0.356738,-0.288685,TRUE
EUTELSAT 1-F2 (ECS 2),15158,1984-081A,"August 4, 1984",1457.6,36° E,TRACK IT,36,EUTELSAT 1-F2 (ECS 2),Europe,36° E,0.358368,-0.288492,TRUE
EXPRESS-AMU1,41191,2015-082A,"December 24, 2015",1436.1,36.1° E,TRACK IT,36.1,EXPRESS-AMU1,Russia,36.1° E,0.359997,-0.288298,TRUE
ATHENA-FIDUS,39509,2014-006B,"February 6, 2014",1436.1,37.8° E,TRACK IT,37.8,ATHENA-FIDUS,France / Italy,37.8° E,0.387516,-0.284871,TRUE
PAKSAT 1R,37779,2011-042A,"August 11, 2011",1436.1,38° E,TRACK IT,38,PAKSAT 1R,Pakistan,38° E,0.390731,-0.284452,TRUE
SICRAL 2,40614,2015-022B,"April 26, 2015",1436.1,38° E,TRACK IT,38,SICRAL 2,France / Italy,38° E,0.390731,-0.284452,TRUE
ASIASAT 4,27718,2003-014A,"April 12, 2003",1436.1,38.2° E,TRACK IT,38.2,ASIASAT 4,AsiaSat,38.2° E,0.393942,-0.284028,TRUE
HELLAS-SAT 3,42814,2017-040A,"June 28, 2017",1436.1,39° E,TRACK IT,39,HELLAS-SAT 3,Europe,39° E,0.406737,-0.282301,TRUE
SPACENET 4 (ASC 2),21227,1991-028A,"April 13, 1991",1446.3,39.2° E,TRACK IT,39.2,SPACENET 4 (ASC 2),United States,39.2° E,0.409923,-0.281861,TRUE
EXPRESS AM7,40505,2015-012A,"March 18, 2015",1436.1,40° E,TRACK IT,40,EXPRESS AM7,Russia,40° E,0.422618,-0.280065,TRUE
FLTSATCOM 7 (USA 20),17181,1986-096A,"December 5, 1986",1455.6,40.3° E,TRACK IT,40.3,FLTSATCOM 7 (USA 20),United States,40.3° E,0.427358,-0.279377,TRUE
METEOSAT 8 (MSG 1),27509,2002-040B,"August 28, 2002",1436.1,41.5° E,TRACK IT,41.5,METEOSAT 8 (MSG 1),Europe,41.5° E,0.446198,-0.276550,TRUE
METEOSAT 1,10489,1977-108A,"November 23, 1977",1437.4,41.7° E,TRACK IT,41.7,METEOSAT 1,Europe,41.7° E,0.449319,-0.276067,TRUE
MARECS B2,15386,1984-114B,"November 10, 1984",1501.1,41.8° E,TRACK IT,41.8,MARECS B2,Europe,41.8° E,0.450878,-0.275824,TRUE
TURKSAT 3A,33056,2008-030B,"June 12, 2008",1436.1,42° E,TRACK IT,42,TURKSAT 3A,Turkey,42° E,0.453990,-0.275336,TRUE
TURKSAT 4A,39522,2014-007A,"February 14, 2014",1436.1,42° E,TRACK IT,42,TURKSAT 4A,Turkey,42° E,0.453990,-0.275336,TRUE
NIGCOMSAT 1R,38014,2011-077A,"December 19, 2011",1436.1,42.5° E,TRACK IT,42.5,NIGCOMSAT 1R,Nigeria,42.5° E,0.461749,-0.274101,TRUE
CHINASAT 7,24282,1996-048A,"August 18, 1996",1350.1,42.6° E,TRACK IT,42.6,CHINASAT 7,China,42.6° E,0.463296,-0.273852,TRUE
THURAYA 2,27825,2003-026A,"June 10, 2003",1436.1,43.8° E,TRACK IT,43.8,THURAYA 2,United Arab Emirates,43.8° E,0.481754,-0.270794,TRUE
ASTRA 1F,23842,1996-021A,"April 8, 1996",1436.1,44.3° E,TRACK IT,44.3,ASTRA 1F,SES,44.3° E,0.489382,-0.269484,TRUE
HISPASAT 1A,22116,1992-060A,"September 10, 1992",1449.9,44.8° E,TRACK IT,44.8,HISPASAT 1A,Spain,44.8° E,0.496974,-0.268154,TRUE
AZERSPACE 2/INTELSAT 38,43632,2018-074A,"September 25, 2018",1436.1,45.1° E,TRACK IT,45.1,AZERSPACE 2/INTELSAT 38,Azerbaijan,45.1° E,0.501511,-0.267346,TRUE
BLAGOVEST 11L (COSMOS 2520),42907,2017-046A,"August 16, 2017",1436,45.2° E,TRACK IT,45.2,BLAGOVEST 11L (COSMOS 2520),Russia,45.2° E,0.503020,-0.267076,TRUE
AZERSPACE 1,39079,2013-006B,"February 7, 2013",1436.1,46° E,TRACK IT,46,AZERSPACE 1,Azerbaijan,46° E,0.515038,-0.264879,TRUE
SBS 4,15235,1984-093B,"August 30, 1984",1458.1,46° E,TRACK IT,46,SBS 4,United States,46° E,0.515038,-0.264879,TRUE
SYRACUSE 3A,28885,2005-041B,"October 13, 2005",1436.1,47° E,TRACK IT,47,SYRACUSE 3A,France,47° E,0.529919,-0.262061,TRUE
AMOS 5,37950,2011-074A,"December 11, 2011",1434.8,47° E,TRACK IT,47,AMOS 5,Israel,47° E,0.529919,-0.262061,TRUE
SUPERBIRD 4,26095,2000-012A,"February 18, 2000",1456.8,47.4° E,TRACK IT,47.4,SUPERBIRD 4,Japan,47.4° E,0.535827,-0.260912,TRUE
INTELSAT 10 (PAS 10),26766,2001-019A,"May 15, 2001",1436.1,47.6° E,TRACK IT,47.6,INTELSAT 10 (PAS 10),United States,47.6° E,0.538771,-0.260332,TRUE
YAHSAT 1B,38245,2012-016A,"April 23, 2012",1436.1,47.6° E,TRACK IT,47.6,YAHSAT 1B,United Arab Emirates,47.6° E,0.538771,-0.260332,TRUE
INSAT 4CR,32050,2007-037A,"September 2, 2007",1436.1,47.8° E,TRACK IT,47.8,INSAT 4CR,India,47.8° E,0.541708,-0.259749,TRUE
GSAT 19,42747,2017-031A,"June 5, 2017",1436.1,47.9° E,TRACK IT,47.9,GSAT 19,India,47.9° E,0.543174,-0.259457,TRUE
EUTE 28B (EUTE W2M),33460,2008-065B,"December 20, 2008",1436.1,48.1° E,TRACK IT,48.1,EUTE 28B (EUTE W2M),Europe,48.1° E,0.546102,-0.258869,TRUE
YAMAL 202,28089,2003-053A,"November 24, 2003",1436,49° E,TRACK IT,49,YAMAL 202,Russia,49° E,0.559193,-0.256187,TRUE
LES 5,2866,1967-066E,"July 1, 1967",1316,49° E,TRACK IT,49,LES 5,United States,49° E,0.559193,-0.256187,TRUE
TURKSAT 4B,40984,2015-60A,"October 16, 2015",1436.1,50° E,TRACK IT,50,TURKSAT 4B,Turkey,50° E,0.573576,-0.253132,TRUE
EKRAN 3,11273,1979-015A,"February 21, 1979",1436.2,50.2° E,TRACK IT,50.2,EKRAN 3,Russia,50.2° E,0.576432,-0.252512,TRUE
NSS 5 (INTELSAT 803),24957,1997-053A,"September 23, 1997",1436.1,50.5° E,TRACK IT,50.5,NSS 5 (INTELSAT 803),Netherlands,50.5° E,0.580703,-0.251576,TRUE
EKRAN 12,14821,1984-028A,"March 16, 1984",1499,51.3° E,TRACK IT,51.3,EKRAN 12,Russia,51.3° E,0.592013,-0.249046,TRUE
INTELSAT 707,23816,1996-015A,"March 14, 1996",1462.2,51.3° E,TRACK IT,51.3,INTELSAT 707,Intelsat,51.3° E,0.592013,-0.249046,TRUE
BELINTERSAT 1,41238,2016-001A,"January 15, 2016",1436.1,51.5° E,TRACK IT,51.5,BELINTERSAT 1,Belarus,51.5° E,0.594823,-0.248405,TRUE
COSMOS 1897,18575,1987-096A,"November 26, 1987",1436,51.7° E,TRACK IT,51.7,COSMOS 1897,Russia,51.7° E,0.597625,-0.247762,TRUE
EXPRESS AM-11,28234,2004-015A,"April 26, 2004",1451.1,51.9° E,TRACK IT,51.9,EXPRESS AM-11,Russia,51.9° E,0.600420,-0.247116,TRUE
EUTE 12 WEST A (AB 1),27508,2002-040A,"August 28, 2002",1465,51.9° E,TRACK IT,51.9,EUTE 12 WEST A (AB 1),Europe,51.9° E,0.600420,-0.247116,TRUE
TURKMENALEM52E/MONACOSAT,40617,2015-023A,"April 27, 2015",1436.1,52° E,TRACK IT,52,TURKMENALEM52E/MONACOSAT,Turkmenistan / Monaco,52° E,0.601815,-0.246792,TRUE
DIRECTV 3 (DBS/NIMIQ 3),23598,1995-029A,"June 10, 1995",1454.5,52.4° E,TRACK IT,52.4,DIRECTV 3 (DBS/NIMIQ 3),United States,52.4° E,0.607376,-0.245488,TRUE
YAHSAT 1A,37393,2011-016B,"April 22, 2011",1436.1,52.5° E,TRACK IT,52.5,YAHSAT 1A,United Arab Emirates,52.5° E,0.608761,-0.245160,TRUE
STTW-3,19710,1988-111A,"December 22, 1988",1437,52.6° E,TRACK IT,52.6,STTW-3,China,52.6° E,0.610145,-0.244831,TRUE
SKYNET 5D,39034,2012-075A,"December 19, 2012",1436.1,52.7° E,TRACK IT,52.7,SKYNET 5D,United Kingdom,52.7° E,0.611527,-0.244502,TRUE
SMS 1,7298,1974-033A,"May 17, 1974",1460.3,52.9° E,TRACK IT,52.9,SMS 1,United States,52.9° E,0.614285,-0.243840,TRUE
EXPRESS AM-6,40277,2014-064A,"October 21, 2014",1436.1,53° E,TRACK IT,53,EXPRESS AM-6,Russia,53° E,0.615661,-0.243509,TRUE
HIMAWARI 3 (GMS 3),15152,1984-080A,"August 2, 1984",1442.5,53.2° E,TRACK IT,53.2,HIMAWARI 3 (GMS 3),Japan,53.2° E,0.618408,-0.242843,TRUE
DIRECTV 1 (DBS 1),22930,1993-078A,"December 18, 1993",1454.8,53.7° E,TRACK IT,53.7,DIRECTV 1 (DBS 1),United States,53.7° E,0.625243,-0.241166,TRUE
YAMAL 402,39022,2012-070A,"December 8, 2012",1436,54.9° E,TRACK IT,54.9,YAMAL 402,Russia,54.9° E,0.641450,-0.237067,TRUE
GSAT 8,37605,2011-022A,"May 20, 2011",1436.1,55° E,TRACK IT,55,GSAT 8,India,55° E,0.642788,-0.236721,TRUE
GSAT 29,43698,2018-089A,"November 14, 2018",1436.1,55° E,TRACK IT,55,GSAT 29,India,55° E,0.642788,-0.236721,TRUE
GSAT 16,40332,2014-078A,"December 6, 2014",1436.1,55.1° E,TRACK IT,55.1,GSAT 16,India,55.1° E,0.644124,-0.236374,TRUE
INDOSTAR 1,25050,1997-071B,"November 11, 1997",1435,55.1° E,TRACK IT,55.1,INDOSTAR 1,Indonesia,55.1° E,0.644124,-0.236374,TRUE
EXPRESS AT-1,39612,2014-010A,"March 15, 2014",1436.1,56° E,TRACK IT,56,EXPRESS AT-1,Russia,56° E,0.656059,-0.233218,TRUE
INMARSAT 5-F4,42698,2017-025A,"May 15, 2017",1436.1,56.5° E,TRACK IT,56.5,INMARSAT 5-F4,Inmarsat,56.5° E,0.662620,-0.231440,TRUE
NSS 12,36032,2009-058A,"October 29, 2009",1436.1,57° E,TRACK IT,57,NSS 12,SES,57° E,0.669131,-0.229644,TRUE
ASTRA 1G,25071,1997-076A,"December 2, 1997",1436.1,57.2° E,TRACK IT,57.2,ASTRA 1G,SES,57.2° E,0.671721,-0.228921,TRUE
COSMOS 1700,16199,1985-102A,"October 25, 1985",1436.4,57.4° E,TRACK IT,57.4,COSMOS 1700,Russia,57.4° E,0.674302,-0.228195,TRUE
EXPRESS 2,24435,1996-058A,"September 26, 1996",1435.4,57.5° E,TRACK IT,57.5,EXPRESS 2,Russia,57.5° E,0.675590,-0.227831,TRUE
JCSAT 5,25067,1997-075A,"December 2, 1997",1459.7,58° E,TRACK IT,58,JCSAT 5,Japan,58° E,0.681998,-0.226001,TRUE
DRTS,27516,2002-042B,"September 10, 2002",1450.6,58.5° E,TRACK IT,58.5,DRTS,Japan,58.5° E,0.688355,-0.224153,TRUE
KAZSAT 3,39728,2014-023B,"April 28, 2014",1436.1,58.5° E,TRACK IT,58.5,KAZSAT 3,Kazakhstan,58.5° E,0.688355,-0.224153,TRUE
IRNSS-1A,39199,2013-034A,"July 1, 2013",1436.1,58.7° E,TRACK IT,58.7,IRNSS-1A,India,58.7° E,0.690882,-0.223409,TRUE
STTW-4,20473,1990-011A,"February 4, 1990",1435.5,58.7° E,TRACK IT,58.7,STTW-4,China,58.7° E,0.690882,-0.223409,TRUE
IRNSS 1B,39635,2014-017A,"April 4, 2014",1436,58.8° E,TRACK IT,58.8,IRNSS 1B,India,58.8° E,0.692143,-0.223036,TRUE
GALAXY 9,23877,1996-033A,"May 24, 1996",1446.7,59.4° E,TRACK IT,59.4,GALAXY 9,United States,59.4° E,0.699663,-0.220784,TRUE
KIKU 2 (ETS 2),9852,1977-014A,"February 23, 1977",1440.1,59.6° E,TRACK IT,59.6,KIKU 2 (ETS 2),Japan,59.6° E,0.702153,-0.220028,TRUE
LUCH (OLYMP),40258,2014-058A,"September 27, 2014",1436.1,59.9° E,TRACK IT,59.9,LUCH (OLYMP),Russia,,0.705872,-0.218889,
INTELSAT 33E,41748,2016-053B,"August 24, 2016",1436.1,60° E,TRACK IT,60,INTELSAT 33E,Intelsat,60° E,0.707107,-0.218508,TRUE
WGS F2 (USA 204),34713,2009-017A,"April 4, 2009",1436.1,60.2° E,TRACK IT,60.2,WGS F2 (USA 204),United States,60.2° E,0.709571,-0.217744,TRUE
INTELSAT 2 (PAS 2),23175,1994-040A,"July 8, 1994",1451.8,60.7° E,TRACK IT,60.7,INTELSAT 2 (PAS 2),United States,60.7° E,0.715693,-0.215822,TRUE
OTS 2,10855,1978-044A,"May 11, 1978",1452.5,60.7° E,TRACK IT,60.7,OTS 2,Europe,60.7° E,0.715693,-0.215822,TRUE
MBSAT,28184,2004-007A,"March 13, 2004",1436.1,61° E,TRACK IT,61,MBSAT,China,61° E,0.719340,-0.214661,TRUE
SYMPHONIE 1,7578,1974-101A,"December 19, 1974",1440.8,61.2° E,TRACK IT,61.2,SYMPHONIE 1,France / Germany,61.2° E,0.721760,-0.213884,TRUE
EKRAN 4,11561,1979-087A,"October 3, 1979",1435.5,61.3° E,TRACK IT,61.3,EKRAN 4,Russia,61.3° E,0.722967,-0.213494,TRUE
INTELSAT 26 (JCSAT 4),24732,1997-007A,"February 17, 1997",1436.1,61.9° E,TRACK IT,61.9,INTELSAT 26 (JCSAT 4),Intelsat,61.9° E,0.730162,-0.211143,TRUE
INTELSAT 902,26900,2001-039A,"August 30, 2001",1436.1,62° E,TRACK IT,62,INTELSAT 902,Intelsat,62° E,0.731354,-0.210749,TRUE
EKRAN 20,22210,1992-074A,"October 30, 1992",1436.8,62.1° E,TRACK IT,62.1,EKRAN 20,Russia,62.1° E,0.732543,-0.210354,TRUE
PALAPA C2,23864,1996-030A,"May 16, 1996",1454.5,62.1° E,TRACK IT,62.1,PALAPA C2,Indonesia,62.1° E,0.732543,-0.210354,TRUE
INMARSAT 5-F1,39476,2013-073A,"December 8, 2013",1436.1,62.6° E,TRACK IT,62.6,INMARSAT 5-F1,Inmarsat,62.6° E,0.738455,-0.208371,TRUE
INTELSAT 604,20667,1990-056A,"June 23, 1990",1462.9,63° E,TRACK IT,63,INTELSAT 604,Intelsat,63° E,0.743145,-0.206773,TRUE
COMSATBW-1,35943,2009-054B,"September 30, 2009",1436,63° E,TRACK IT,63,COMSATBW-1,Germany,63° E,0.743145,-0.206773,TRUE
OPTUS A3 (AUSSAT 3),18350,1987-078A,"September 16, 1987",1456,63.7° E,TRACK IT,63.7,OPTUS A3 (AUSSAT 3),Australia,63.7° E,0.751264,-0.203952,TRUE
INSAT 3A,27714,2003-013A,"April 9, 2003",1442.9,63.8° E,TRACK IT,63.8,INSAT 3A,India,63.8° E,0.752415,-0.203546,TRUE
INMARSAT 4-F2,28899,2005-044A,"November 8, 2005",1436.1,63.8° E,TRACK IT,63.8,INMARSAT 4-F2,Inmarsat,63.8° E,0.752415,-0.203546,TRUE
SKYNET 4D,25134,1998-002A,"January 10, 1998",1452.3,64.1° E,TRACK IT,64.1,SKYNET 4D,United Kingdom,64.1° E,0.755853,-0.202326,TRUE
INTELSAT 906,27513,2002-041A,"September 6, 2002",1436.1,64.1° E,TRACK IT,64.1,INTELSAT 906,Intelsat,64.1° E,0.755853,-0.202326,TRUE
INTELSAT 12 (PAS 12),26590,2000-068A,"October 29, 2000",1436.1,64.2° E,TRACK IT,64.2,INTELSAT 12 (PAS 12),Europe,64.2° E,0.756995,-0.201918,TRUE
STTW-2,18922,1988-014A,"March 7, 1988",1436.4,64.4° E,TRACK IT,64.4,STTW-2,China,64.4° E,0.759271,-0.201100,TRUE
INMARSAT 3-F1,23839,1996-020A,"April 3, 1996",1436.1,64.4° E,TRACK IT,64.4,INMARSAT 3-F1,Inmarsat,64.4° E,0.759271,-0.201100,TRUE
PAKSAT 1 (ANATOLIA 1),23779,1996-006A,"February 1, 1996",1446,64.4° E,TRACK IT,64.4,PAKSAT 1 (ANATOLIA 1),Pakistan,64.4° E,0.759271,-0.201100,TRUE
GALS 1,22963,1994-002A,"January 20, 1994",1434.9,64.7° E,TRACK IT,64.7,GALS 1,Russia,64.7° E,0.762668,-0.199869,TRUE
AMOS-4,39237,2013-045A,"August 31, 2013",1436.1,65° E,TRACK IT,65,AMOS-4,Israel,65° E,0.766044,-0.198632,TRUE
YAMAL 201,28094,2003-053B,"November 24, 2003",1436.6,65.2° E,TRACK IT,65.2,YAMAL 201,Russia,65.2° E,0.768284,-0.197805,TRUE
USA 65,20929,1990-095A,"November 13, 1990",1463.5,65.4° E,TRACK IT,65.4,USA 65,United States,65.4° E,0.770513,-0.196975,TRUE
GALS 2,23717,1995-063A,"November 17, 1995",1441.8,65.6° E,TRACK IT,65.6,GALS 2,Russia,65.6° E,0.772734,-0.196143,TRUE
KUPON,25045,1997-070A,"November 12, 1997",1435.6,65.7° E,TRACK IT,65.7,KUPON,Russia,65.7° E,0.773840,-0.195725,TRUE
INTELSAT 17,37238,2010-065B,"November 26, 2010",1436.1,66° E,TRACK IT,66,INTELSAT 17,Intelsat,66° E,0.777146,-0.194471,TRUE
INTELSAT 9 (PAS 9),26451,2000-043A,"July 28, 2000",1436.1,66.1° E,TRACK IT,66.1,INTELSAT 9 (PAS 9),United States,66.1° E,0.778243,-0.194051,TRUE
SBIRS GEO 1 (USA 230),37481,2011-019A,"May 7, 2011",1436.1,66.2° E,TRACK IT,66.2,SBIRS GEO 1 (USA 230),United States,66.2° E,0.779338,-0.193631,TRUE
OPS 5346,4418,1970-046A,"June 19, 1970",1436.4,67.1° E,TRACK IT,67.1,OPS 5346,United States,67.1° E,0.789084,-0.189825,TRUE
YAMAL 101,25896,1999-047A,"September 6, 1999",1442.1,67.7° E,TRACK IT,67.7,YAMAL 101,Russia,67.7° E,0.795473,-0.187261,TRUE
